Visit_ID,Lead_ID,Visit_Date,Sales_Executive_ID,Visit_Rating,Family_Attended,Sample_Flat,Visit_Duration,Booking_Probability
VISIT02933,LEAD04969,2026-12-31,EXEC28,5,Yes,3BHK,90,0.67
VISIT02934,LEAD04973,2025-02-12,EXEC07,5,No,4BHK,98,0.58
VISIT02935,LEAD04977,2026-04-12,EXEC25,3,Yes,4BHK,108,0.5
VISIT02936,LEAD04977,2026-05-31,EXEC25,2,Yes,5BHK,56,0.57
VISIT02937,LEAD04978,2025-08-01,EXEC11,4,Yes,3BHK,117,0.54
VISIT02938,LEAD04980,2024-02-12,EXEC11,5,No,4BHK,120,0.63
VISIT02939,LEAD04980,2024-02-16,EXEC11,4,Yes,3BHK,112,0.55
VISIT02940,LEAD04983,2026-11-28,EXEC30,4,Yes,3BHK,96,0.45
VISIT02941,LEAD04991,2025-05-12,EXEC05,3,No,3BHK,115,0.31
VISIT02942,LEAD04992,2024-01-06,EXEC25,5,No,4BHK,104,0.83
VISIT02943,LEAD04992,2024-01-28,EXEC25,5,Yes,4BHK,111,0.81
VISIT02944,LEAD04993,2024-08-19,EXEC05,3,Yes,5BHK,89,0.34
VISIT02945,LEAD04996,2024-01-28,EXEC05,4,Yes,5BHK,95,0.45
VISIT02946,LEAD04997,2026-02-27,EXEC16,3,No,3BHK,78,0.31
VISIT02947,LEAD04997,2026-04-08,EXEC16,2,Yes,5BHK,81,0.26
VISIT02948,LEAD04999,2024-02-07,EXEC03,5,No,4BHK,112,0.51
VISIT02949,LEAD05000,2024-03-16,EXEC14,4,Yes,3BHK,126,0.42
VISIT02950,LEAD05001,2024-06-17,EXEC08,4,Yes,4BHK,115,0.4
VISIT02951,LEAD05001,2024-07-04,EXEC08,4,Yes,4BHK,129,0.45
VISIT02952,LEAD05002,2025-08-19,EXEC11,4,No,4BHK,95,0.42
VISIT02953,LEAD05010,2025-12-08,EXEC07,5,No,3BHK,109,0.59
VISIT02954,LEAD05010,2026-01-03,EXEC07,4,Yes,5BHK,105,0.62
VISIT02955,LEAD05010,2026-02-26,EXEC07,4,Yes,3BHK,103,0.69
VISIT02956,LEAD05015,2026-12-31,EXEC07,5,No,3BHK,119,0.93
VISIT02957,LEAD05016,2026-12-31,EXEC20,3,Yes,3BHK,107,0.32
VISIT02958,LEAD05015,2026-12-31,EXEC07,4,Yes,4BHK,95,0.91
VISIT02959,LEAD05015,2026-12-31,EXEC07,4,Yes,5BHK,131,0.96
VISIT02960,LEAD05018,2025-03-11,EXEC05,5,Yes,4BHK,139,0.84
VISIT02961,LEAD05018,2025-03-25,EXEC05,5,Yes,3BHK,119,0.88
VISIT02962,LEAD05018,2025-06-27,EXEC05,5,Yes,3BHK,121,0.89
VISIT02963,LEAD05019,2026-06-27,EXEC07,5,No,3BHK,118,0.54
VISIT02964,LEAD05019,2026-07-20,EXEC07,5,No,3BHK,118,0.63
VISIT02965,LEAD05019,2026-08-14,EXEC07,5,Yes,4BHK,147,0.89
VISIT02966,LEAD05020,2026-12-31,EXEC07,3,No,4BHK,124,0.27
VISIT02967,LEAD05022,2024-05-06,EXEC07,5,Yes,3BHK,162,0.58
VISIT02968,LEAD05025,2026-04-17,EXEC13,3,No,3BHK,76,0.26
VISIT02969,LEAD05033,2026-09-18,EXEC12,4,No,4BHK,106,0.77
VISIT02970,LEAD05035,2026-12-31,EXEC21,3,No,4BHK,127,0.24
VISIT02971,LEAD05035,2026-12-31,EXEC21,4,Yes,4BHK,133,0.49
VISIT02972,LEAD05041,2025-03-02,EXEC18,3,No,4BHK,123,0.26
VISIT02973,LEAD05049,2026-12-31,EXEC28,5,Yes,4BHK,144,0.96
VISIT02974,LEAD05051,2026-12-31,EXEC19,4,Yes,3BHK,111,0.51
VISIT02975,LEAD05052,2026-12-31,EXEC19,3,No,4BHK,110,0.4
VISIT02976,LEAD05053,2025-06-24,EXEC12,4,Yes,3BHK,115,0.66
VISIT02977,LEAD05055,2026-08-23,EXEC30,4,No,4BHK,74,0.5
VISIT02978,LEAD05058,2024-01-18,EXEC29,5,Yes,4BHK,126,0.61
VISIT02979,LEAD05058,2024-03-03,EXEC29,5,Yes,3BHK,119,0.69
VISIT02980,LEAD05058,2024-04-06,EXEC29,4,Yes,5BHK,98,0.68
VISIT02981,LEAD05062,2026-01-25,EXEC22,3,No,4BHK,89,0.3
VISIT02982,LEAD05065,2026-07-15,EXEC29,2,No,4BHK,89,0.11
VISIT02983,LEAD05066,2026-08-21,EXEC22,4,Yes,3BHK,101,0.49
VISIT02984,LEAD05067,2026-09-14,EXEC24,3,Yes,4BHK,93,0.32
VISIT02985,LEAD05074,2025-01-09,EXEC01,5,Yes,4BHK,100,0.63
VISIT02986,LEAD05074,2025-02-21,EXEC01,5,Yes,3BHK,74,0.66
VISIT02987,LEAD05076,2025-11-07,EXEC05,4,No,5BHK,111,0.54
VISIT02988,LEAD05076,2025-12-21,EXEC05,4,Yes,3BHK,96,0.78
VISIT02989,LEAD05078,2024-09-22,EXEC06,4,Yes,4BHK,121,0.36
VISIT02990,LEAD05080,2026-11-20,EXEC18,5,Yes,3BHK,124,0.7
VISIT02991,LEAD05080,2026-12-31,EXEC18,3,No,3BHK,97,0.49
VISIT02992,LEAD05081,2026-12-31,EXEC19,5,Yes,3BHK,122,0.78
VISIT02993,LEAD05081,2026-12-31,EXEC19,5,No,3BHK,115,0.7
VISIT02994,LEAD05081,2026-12-31,EXEC19,4,Yes,3BHK,89,0.82
VISIT02995,LEAD05082,2025-08-27,EXEC11,5,Yes,3BHK,92,0.58
VISIT02996,LEAD05083,2026-04-26,EXEC19,4,Yes,3BHK,107,0.49
VISIT02997,LEAD05084,2026-06-29,EXEC21,5,Yes,3BHK,127,0.89
VISIT02998,LEAD05089,2025-07-04,EXEC15,4,Yes,4BHK,109,0.85
VISIT02999,LEAD05089,2025-08-06,EXEC15,5,Yes,4BHK,137,0.97
VISIT03000,LEAD05089,2025-11-10,EXEC15,4,No,3BHK,96,0.96
VISIT03001,LEAD05091,2026-12-31,EXEC12,4,Yes,4BHK,49,0.64
VISIT03002,LEAD05091,2026-12-31,EXEC12,5,No,4BHK,113,0.76
VISIT03003,LEAD05094,2024-05-20,EXEC26,4,Yes,4BHK,110,0.53
VISIT03004,LEAD05094,2024-06-28,EXEC26,5,No,4BHK,88,0.68
VISIT03005,LEAD05098,2024-12-11,EXEC02,3,No,4BHK,89,0.31
VISIT03006,LEAD05098,2024-12-26,EXEC02,4,No,3BHK,112,0.58
VISIT03007,LEAD05098,2025-02-09,EXEC02,4,No,4BHK,86,0.57
VISIT03008,LEAD05099,2025-12-18,EXEC19,3,Yes,3BHK,130,0.32
VISIT03009,LEAD05102,2026-02-11,EXEC25,3,No,4BHK,108,0.27
VISIT03010,LEAD05103,2026-07-09,EXEC14,4,Yes,3BHK,108,0.31
VISIT03011,LEAD05104,2026-12-31,EXEC02,5,No,4BHK,108,0.84
VISIT03012,LEAD05104,2026-12-31,EXEC02,4,No,3BHK,101,0.9
VISIT03013,LEAD05104,2026-12-31,EXEC02,5,Yes,4BHK,76,0.97
VISIT03014,LEAD05105,2025-11-18,EXEC01,4,Yes,3BHK,74,0.47
VISIT03015,LEAD05105,2025-12-13,EXEC01,4,Yes,3BHK,127,0.65
VISIT03016,LEAD05105,2026-03-13,EXEC01,4,Yes,4BHK,67,0.72
VISIT03017,LEAD05106,2026-09-06,EXEC24,5,Yes,3BHK,96,0.52
VISIT03018,LEAD05109,2024-08-16,EXEC22,3,No,3BHK,135,0.28
VISIT03019,LEAD05109,2024-10-04,EXEC22,3,Yes,3BHK,99,0.51
VISIT03020,LEAD05110,2024-09-18,EXEC15,4,Yes,3BHK,136,0.47
VISIT03021,LEAD05111,2026-01-18,EXEC21,3,Yes,4BHK,73,0.37
VISIT03022,LEAD05112,2026-09-29,EXEC14,3,No,3BHK,60,0.36
VISIT03023,LEAD05112,2026-11-11,EXEC14,3,Yes,4BHK,84,0.39
VISIT03024,LEAD05116,2025-12-16,EXEC03,4,No,3BHK,121,0.29
VISIT03025,LEAD05117,2025-03-27,EXEC01,4,Yes,4BHK,114,0.43
VISIT03026,LEAD05122,2024-04-13,EXEC23,3,No,4BHK,80,0.34
VISIT03027,LEAD05123,2024-11-23,EXEC08,4,No,3BHK,95,0.76
VISIT03028,LEAD05123,2024-12-25,EXEC08,5,No,3BHK,92,0.95
VISIT03029,LEAD05130,2026-03-06,EXEC21,4,No,4BHK,99,0.87
VISIT03030,LEAD05131,2026-09-20,EXEC22,2,Yes,4BHK,80,0.14
VISIT03031,LEAD05134,2025-01-15,EXEC01,4,No,4BHK,124,0.47
VISIT03032,LEAD05138,2026-11-23,EXEC11,4,Yes,3BHK,65,0.39
VISIT03033,LEAD05141,2024-11-17,EXEC07,3,No,3BHK,70,0.3
VISIT03034,LEAD05148,2025-12-08,EXEC24,4,No,3BHK,107,0.83
VISIT03035,LEAD05149,2025-05-10,EXEC17,4,Yes,4BHK,77,0.46
VISIT03036,LEAD05150,2025-06-20,EXEC29,4,No,3BHK,122,0.51
VISIT03037,LEAD05154,2025-03-20,EXEC26,4,Yes,3BHK,101,0.89
VISIT03038,LEAD05154,2025-04-23,EXEC26,4,No,3BHK,96,0.79
VISIT03039,LEAD05157,2024-10-05,EXEC04,4,Yes,3BHK,118,0.43
VISIT03040,LEAD05159,2025-03-25,EXEC25,4,Yes,3BHK,113,0.46
VISIT03041,LEAD05160,2024-08-01,EXEC25,4,No,3BHK,74,0.63
VISIT03042,LEAD05167,2026-12-31,EXEC25,4,Yes,3BHK,108,0.48
VISIT03043,LEAD05168,2024-04-23,EXEC16,4,No,3BHK,132,0.69
VISIT03044,LEAD05171,2024-04-05,EXEC03,4,Yes,4BHK,92,0.37
VISIT03045,LEAD05173,2026-04-27,EXEC17,4,Yes,3BHK,115,0.53
VISIT03046,LEAD05174,2026-07-31,EXEC22,5,Yes,3BHK,108,0.96
VISIT03047,LEAD05176,2026-12-31,EXEC22,5,No,5BHK,94,0.55
VISIT03048,LEAD05177,2026-01-14,EXEC14,3,Yes,3BHK,110,0.27
VISIT03049,LEAD05177,2026-03-19,EXEC14,4,No,4BHK,115,0.49
VISIT03050,LEAD05182,2026-09-26,EXEC09,2,Yes,4BHK,101,0.24
VISIT03051,LEAD05183,2024-04-15,EXEC14,2,Yes,3BHK,110,0.28
VISIT03052,LEAD05185,2024-09-03,EXEC20,5,No,4BHK,106,0.93
VISIT03053,LEAD05188,2025-10-04,EXEC24,4,No,3BHK,99,0.54
VISIT03054,LEAD05194,2025-01-11,EXEC05,4,No,4BHK,70,0.42
VISIT03055,LEAD05196,2024-10-24,EXEC11,4,No,4BHK,127,0.41
VISIT03056,LEAD05198,2025-12-10,EXEC27,4,Yes,3BHK,127,0.51
VISIT03057,LEAD05201,2025-04-19,EXEC17,5,No,3BHK,129,0.56
VISIT03058,LEAD05202,2025-02-19,EXEC26,4,Yes,4BHK,120,0.72
VISIT03059,LEAD05203,2025-11-21,EXEC15,4,No,3BHK,92,0.38
VISIT03060,LEAD05206,2024-06-22,EXEC30,5,Yes,4BHK,112,0.86
VISIT03061,LEAD05206,2024-07-14,EXEC30,5,Yes,3BHK,132,0.97
VISIT03062,LEAD05207,2025-05-25,EXEC30,3,Yes,3BHK,107,0.27
VISIT03063,LEAD05207,2025-07-06,EXEC30,4,No,3BHK,120,0.42
VISIT03064,LEAD05207,2025-09-27,EXEC30,4,Yes,5BHK,96,0.59
VISIT03065,LEAD05208,2026-03-05,EXEC14,4,No,4BHK,102,0.44
VISIT03066,LEAD05212,2026-08-03,EXEC07,2,No,4BHK,123,0.14
VISIT03067,LEAD05215,2025-02-26,EXEC10,5,No,4BHK,150,0.91
VISIT03068,LEAD05215,2025-03-29,EXEC10,5,No,3BHK,123,0.97
VISIT03069,LEAD05215,2025-04-07,EXEC10,4,Yes,5BHK,102,0.97
VISIT03070,LEAD05216,2024-03-22,EXEC04,4,No,3BHK,45,0.8
VISIT03071,LEAD05218,2026-12-02,EXEC17,4,No,4BHK,162,0.59
VISIT03072,LEAD05218,2026-12-31,EXEC17,4,Yes,5BHK,104,0.8
VISIT03073,LEAD05218,2026-12-31,EXEC17,3,No,4BHK,114,0.72
VISIT03074,LEAD05219,2026-06-12,EXEC20,3,No,3BHK,74,0.24
VISIT03075,LEAD05221,2025-06-01,EXEC27,5,No,4BHK,102,0.73
VISIT03076,LEAD05221,2025-06-29,EXEC27,4,Yes,3BHK,115,0.7
VISIT03077,LEAD05221,2025-07-13,EXEC27,5,No,5BHK,145,0.95
VISIT03078,LEAD05222,2024-12-15,EXEC14,3,Yes,4BHK,90,0.33
VISIT03079,LEAD05223,2024-02-11,EXEC07,2,Yes,3BHK,70,0.22
VISIT03080,LEAD05224,2024-06-21,EXEC26,4,No,3BHK,140,0.41
VISIT03081,LEAD05225,2024-12-11,EXEC07,5,No,3BHK,136,0.44
VISIT03082,LEAD05227,2024-11-15,EXEC10,5,No,3BHK,102,0.61
VISIT03083,LEAD05230,2024-11-06,EXEC25,4,No,4BHK,98,0.47
VISIT03084,LEAD05232,2026-03-02,EXEC11,4,Yes,5BHK,134,0.7
VISIT03085,LEAD05233,2025-07-21,EXEC07,4,No,3BHK,121,0.74
VISIT03086,LEAD05234,2026-07-25,EXEC06,5,Yes,3BHK,121,0.78
VISIT03087,LEAD05236,2026-12-31,EXEC15,3,Yes,3BHK,91,0.43
VISIT03088,LEAD05238,2024-07-29,EXEC20,4,Yes,3BHK,117,0.54
VISIT03089,LEAD05239,2026-01-30,EXEC15,5,Yes,4BHK,131,0.91
VISIT03090,LEAD05239,2026-02-27,EXEC15,4,Yes,3BHK,108,0.96
VISIT03091,LEAD05239,2026-05-01,EXEC15,5,Yes,5BHK,73,0.97
VISIT03092,LEAD05240,2025-12-11,EXEC15,4,No,4BHK,129,0.46
VISIT03093,LEAD05244,2025-04-16,EXEC13,3,No,4BHK,110,0.37
VISIT03094,LEAD05244,2025-05-23,EXEC13,4,No,3BHK,114,0.56
VISIT03095,LEAD05246,2026-12-31,EXEC04,3,Yes,4BHK,97,0.29
VISIT03096,LEAD05249,2024-09-11,EXEC15,3,No,3BHK,74,0.27
VISIT03097,LEAD05257,2025-10-26,EXEC18,3,Yes,4BHK,89,0.37
VISIT03098,LEAD05257,2025-11-23,EXEC18,3,Yes,4BHK,78,0.47
VISIT03099,LEAD05257,2025-12-15,EXEC18,3,Yes,3BHK,84,0.54
VISIT03100,LEAD05259,2025-10-23,EXEC26,5,Yes,3BHK,147,0.65
VISIT03101,LEAD05265,2024-09-19,EXEC10,5,Yes,4BHK,104,0.93
VISIT03102,LEAD05266,2026-07-16,EXEC26,5,Yes,3BHK,146,0.82
VISIT03103,LEAD05269,2024-03-02,EXEC23,4,Yes,4BHK,101,0.5
VISIT03104,LEAD05272,2025-07-24,EXEC28,3,No,3BHK,94,0.21
VISIT03105,LEAD05275,2024-09-06,EXEC22,4,No,3BHK,111,0.46
VISIT03106,LEAD05280,2024-08-26,EXEC01,3,Yes,3BHK,87,0.34
VISIT03107,LEAD05280,2024-09-13,EXEC01,3,Yes,3BHK,103,0.44
VISIT03108,LEAD05284,2025-10-03,EXEC25,4,No,4BHK,85,0.42
VISIT03109,LEAD05284,2025-10-13,EXEC25,5,No,4BHK,77,0.71
VISIT03110,LEAD05285,2026-03-25,EXEC06,3,No,3BHK,92,0.24
VISIT03111,LEAD05285,2026-05-12,EXEC06,4,Yes,4BHK,114,0.5
VISIT03112,LEAD05287,2026-09-19,EXEC20,5,Yes,3BHK,115,0.6
VISIT03113,LEAD05290,2025-02-23,EXEC07,4,No,3BHK,118,0.43
VISIT03114,LEAD05292,2025-12-02,EXEC17,5,Yes,3BHK,128,0.55
VISIT03115,LEAD05293,2026-12-08,EXEC14,5,Yes,3BHK,93,0.89
VISIT03116,LEAD05296,2026-04-26,EXEC10,4,No,4BHK,108,0.8
VISIT03117,LEAD05297,2024-02-21,EXEC22,4,Yes,3BHK,77,0.81
VISIT03118,LEAD05298,2024-04-26,EXEC05,4,No,4BHK,80,0.4
VISIT03119,LEAD05300,2025-05-26,EXEC07,4,No,3BHK,90,0.54
VISIT03120,LEAD05306,2026-12-31,EXEC18,3,Yes,5BHK,74,0.35
VISIT03121,LEAD05308,2024-12-01,EXEC15,4,Yes,3BHK,57,0.39
VISIT03122,LEAD05310,2025-06-28,EXEC29,5,No,3BHK,129,0.9
VISIT03123,LEAD05310,2025-08-14,EXEC29,3,Yes,3BHK,130,0.77
VISIT03124,LEAD05310,2025-07-21,EXEC29,4,Yes,4BHK,122,0.96
VISIT03125,LEAD05314,2024-01-27,EXEC05,3,Yes,3BHK,74,0.45
VISIT03126,LEAD05317,2026-01-13,EXEC27,3,No,4BHK,83,0.34
VISIT03127,LEAD05323,2025-07-12,EXEC07,2,Yes,3BHK,54,0.21
VISIT03128,LEAD05323,2025-08-03,EXEC07,3,No,5BHK,72,0.39
VISIT03129,LEAD05325,2026-01-27,EXEC21,4,Yes,3BHK,130,0.47
VISIT03130,LEAD05325,2026-04-10,EXEC21,3,No,4BHK,96,0.35
VISIT03131,LEAD05328,2024-12-04,EXEC24,5,No,4BHK,114,0.88
VISIT03132,LEAD05328,2024-12-15,EXEC24,5,Yes,3BHK,101,0.97
VISIT03133,LEAD05331,2025-07-08,EXEC12,5,Yes,3BHK,101,0.66
VISIT03134,LEAD05331,2025-08-02,EXEC12,4,Yes,3BHK,126,0.56
VISIT03135,LEAD05332,2024-02-26,EXEC10,5,No,4BHK,94,0.47
VISIT03136,LEAD05332,2024-03-25,EXEC10,3,Yes,3BHK,78,0.42
VISIT03137,LEAD05336,2024-11-21,EXEC12,4,Yes,4BHK,118,0.58
VISIT03138,LEAD05338,2025-08-04,EXEC09,4,Yes,4BHK,75,0.8
VISIT03139,LEAD05339,2024-08-05,EXEC25,4,No,3BHK,109,0.34
VISIT03140,LEAD05344,2024-05-18,EXEC15,4,Yes,3BHK,113,0.44
VISIT03141,LEAD05350,2026-05-09,EXEC18,5,Yes,3BHK,130,0.6
VISIT03142,LEAD05352,2024-05-15,EXEC07,3,Yes,3BHK,95,0.41
VISIT03143,LEAD05352,2024-07-11,EXEC07,3,Yes,4BHK,115,0.46
VISIT03144,LEAD05353,2024-05-30,EXEC17,5,Yes,3BHK,94,0.92
VISIT03145,LEAD05356,2025-07-25,EXEC14,4,No,3BHK,104,0.41
VISIT03146,LEAD05357,2026-03-11,EXEC08,4,No,3BHK,64,0.42
VISIT03147,LEAD05358,2025-06-09,EXEC20,2,No,3BHK,123,0.25
VISIT03148,LEAD05359,2026-11-24,EXEC04,5,Yes,4BHK,124,0.75
VISIT03149,LEAD05359,2026-12-13,EXEC04,4,No,3BHK,111,0.63
VISIT03150,LEAD05361,2025-08-06,EXEC09,3,No,3BHK,129,0.33
VISIT03151,LEAD05363,2025-03-30,EXEC16,4,No,4BHK,110,0.7
VISIT03152,LEAD05367,2024-09-07,EXEC14,3,No,4BHK,68,0.33
VISIT03153,LEAD05367,2024-09-28,EXEC14,4,Yes,4BHK,116,0.59
VISIT03154,LEAD05367,2024-10-04,EXEC14,4,No,3BHK,101,0.72
VISIT03155,LEAD05370,2026-12-31,EXEC21,4,Yes,3BHK,96,0.54
VISIT03156,LEAD05371,2025-07-07,EXEC09,3,Yes,3BHK,118,0.32
VISIT03157,LEAD05372,2024-03-22,EXEC20,3,Yes,4BHK,115,0.35
VISIT03158,LEAD05373,2024-06-03,EXEC05,3,No,3BHK,78,0.27
VISIT03159,LEAD05374,2026-09-08,EXEC27,5,Yes,3BHK,93,0.93
VISIT03160,LEAD05375,2024-06-02,EXEC14,5,No,3BHK,91,0.56
VISIT03161,LEAD05375,2024-07-23,EXEC14,3,No,4BHK,80,0.32
VISIT03162,LEAD05377,2026-05-11,EXEC05,3,Yes,3BHK,93,0.33
VISIT03163,LEAD05379,2026-10-28,EXEC11,4,Yes,3BHK,86,0.5
VISIT03164,LEAD05380,2026-05-23,EXEC19,4,Yes,3BHK,74,0.8
VISIT03165,LEAD05381,2026-12-08,EXEC18,4,No,4BHK,102,0.39
VISIT03166,LEAD05382,2026-12-22,EXEC02,4,Yes,3BHK,96,0.48
VISIT03167,LEAD05382,2026-12-31,EXEC02,2,Yes,3BHK,62,0.26
VISIT03168,LEAD05384,2026-01-07,EXEC24,5,No,3BHK,94,0.83
VISIT03169,LEAD05388,2026-12-08,EXEC14,2,Yes,4BHK,95,0.13
VISIT03170,LEAD05392,2025-03-24,EXEC16,5,No,4BHK,126,0.9
VISIT03171,LEAD05392,2025-04-25,EXEC16,4,Yes,5BHK,129,0.91
VISIT03172,LEAD05392,2025-07-16,EXEC16,4,No,4BHK,131,0.93
VISIT03173,LEAD05399,2024-05-13,EXEC20,5,Yes,3BHK,125,0.86
VISIT03174,LEAD05399,2024-05-29,EXEC20,4,No,3BHK,77,0.86
VISIT03175,LEAD05400,2024-09-21,EXEC04,3,No,4BHK,96,0.21
VISIT03176,LEAD05400,2024-10-07,EXEC04,3,Yes,4BHK,149,0.43
VISIT03177,LEAD05406,2025-11-26,EXEC27,3,No,3BHK,83,0.38
VISIT03178,LEAD05406,2026-01-12,EXEC27,4,Yes,4BHK,137,0.71
VISIT03179,LEAD05406,2026-01-04,EXEC27,5,No,4BHK,121,0.83
VISIT03180,LEAD05407,2026-03-30,EXEC23,4,Yes,3BHK,47,0.77
VISIT03181,LEAD05410,2024-09-27,EXEC26,5,Yes,4BHK,162,0.53
VISIT03182,LEAD05413,2025-06-01,EXEC12,5,Yes,5BHK,127,0.84
VISIT03183,LEAD05413,2025-07-01,EXEC12,5,No,4BHK,126,0.81
VISIT03184,LEAD05413,2025-09-15,EXEC12,5,No,3BHK,105,0.78
VISIT03185,LEAD05414,2024-06-23,EXEC17,5,Yes,3BHK,146,0.97
VISIT03186,LEAD05414,2024-08-11,EXEC17,5,No,4BHK,131,0.88
VISIT03187,LEAD05416,2026-12-20,EXEC04,4,Yes,5BHK,130,0.51
VISIT03188,LEAD05423,2025-01-18,EXEC18,4,No,3BHK,130,0.47
VISIT03189,LEAD05425,2025-02-08,EXEC09,4,Yes,4BHK,94,0.48
VISIT03190,LEAD05426,2025-03-08,EXEC01,4,Yes,4BHK,112,0.6
VISIT03191,LEAD05434,2026-11-06,EXEC13,4,Yes,4BHK,72,0.47
VISIT03192,LEAD05435,2024-08-08,EXEC16,4,Yes,3BHK,117,0.42
VISIT03193,LEAD05437,2025-05-31,EXEC18,5,Yes,4BHK,133,0.92
VISIT03194,LEAD05442,2026-05-21,EXEC23,3,No,5BHK,105,0.26
VISIT03195,LEAD05445,2025-10-13,EXEC03,3,No,3BHK,89,0.29
VISIT03196,LEAD05448,2026-03-24,EXEC03,3,No,3BHK,118,0.29
VISIT03197,LEAD05452,2026-12-27,EXEC24,3,No,5BHK,91,0.28
VISIT03198,LEAD05455,2026-07-08,EXEC24,4,Yes,5BHK,118,0.42
VISIT03199,LEAD05460,2024-12-21,EXEC15,2,No,3BHK,87,0.28
VISIT03200,LEAD05461,2025-08-09,EXEC13,4,Yes,3BHK,92,0.77
VISIT03201,LEAD05461,2025-09-02,EXEC13,5,Yes,5BHK,120,0.97
VISIT03202,LEAD05464,2026-12-31,EXEC27,4,Yes,4BHK,94,0.8
VISIT03203,LEAD05471,2026-07-09,EXEC12,4,No,3BHK,87,0.47
VISIT03204,LEAD05473,2026-08-04,EXEC25,5,Yes,4BHK,77,0.65
VISIT03205,LEAD05478,2024-02-05,EXEC18,4,No,3BHK,69,0.51
VISIT03206,LEAD05479,2024-06-07,EXEC10,3,Yes,4BHK,106,0.31
VISIT03207,LEAD05485,2026-02-05,EXEC25,3,No,4BHK,135,0.29
VISIT03208,LEAD05485,2026-03-23,EXEC25,4,Yes,4BHK,123,0.55
VISIT03209,LEAD05486,2025-10-09,EXEC24,5,No,3BHK,115,0.63
VISIT03210,LEAD05486,2025-12-11,EXEC24,3,No,3BHK,136,0.37
VISIT03211,LEAD05492,2026-12-28,EXEC14,4,Yes,3BHK,135,0.39
VISIT03212,LEAD05493,2026-12-31,EXEC27,3,No,4BHK,91,0.35
VISIT03213,LEAD05493,2026-12-31,EXEC27,4,No,3BHK,82,0.55
VISIT03214,LEAD05494,2026-12-31,EXEC25,3,Yes,4BHK,130,0.29
VISIT03215,LEAD05495,2026-12-31,EXEC21,3,No,3BHK,88,0.28
VISIT03216,LEAD05496,2026-12-31,EXEC13,5,Yes,4BHK,79,0.63
VISIT03217,LEAD05499,2026-09-01,EXEC10,4,Yes,3BHK,80,0.53
VISIT03218,LEAD05501,2026-11-09,EXEC29,3,No,3BHK,81,0.3
VISIT03219,LEAD05501,2026-12-18,EXEC29,3,Yes,4BHK,82,0.38
VISIT03220,LEAD05502,2025-08-02,EXEC20,3,No,5BHK,88,0.45
VISIT03221,LEAD05502,2025-09-05,EXEC20,3,No,3BHK,127,0.51
VISIT03222,LEAD05503,2024-05-27,EXEC21,4,Yes,4BHK,74,0.69
VISIT03223,LEAD05506,2026-08-07,EXEC25,2,Yes,3BHK,107,0.41
VISIT03224,LEAD05506,2026-09-10,EXEC25,3,Yes,4BHK,91,0.63
VISIT03225,LEAD05507,2026-12-31,EXEC09,5,No,3BHK,117,0.58
VISIT03226,LEAD05507,2026-12-31,EXEC09,5,Yes,4BHK,145,0.74
VISIT03227,LEAD05509,2025-06-01,EXEC07,5,Yes,5BHK,81,0.58
VISIT03228,LEAD05509,2025-07-10,EXEC07,5,Yes,4BHK,104,0.65
VISIT03229,LEAD05510,2025-08-30,EXEC16,3,Yes,4BHK,98,0.49
VISIT03230,LEAD05510,2025-09-16,EXEC16,3,Yes,4BHK,86,0.5
VISIT03231,LEAD05512,2026-03-07,EXEC28,5,Yes,3BHK,113,0.88
VISIT03232,LEAD05512,2026-05-07,EXEC28,4,Yes,3BHK,123,0.8
VISIT03233,LEAD05514,2026-04-20,EXEC28,3,No,3BHK,79,0.33
VISIT03234,LEAD05514,2026-06-07,EXEC28,3,No,3BHK,108,0.4
VISIT03235,LEAD05517,2024-06-17,EXEC22,3,No,3BHK,90,0.31
VISIT03236,LEAD05518,2024-03-12,EXEC27,2,Yes,4BHK,88,0.22
VISIT03237,LEAD05518,2024-04-18,EXEC27,3,No,3BHK,102,0.38
VISIT03238,LEAD05520,2024-10-21,EXEC01,3,No,4BHK,83,0.43
VISIT03239,LEAD05521,2025-01-09,EXEC01,4,No,3BHK,113,0.37
VISIT03240,LEAD05522,2026-03-06,EXEC12,5,No,3BHK,100,0.57
VISIT03241,LEAD05522,2026-03-29,EXEC12,5,No,4BHK,116,0.69
VISIT03242,LEAD05526,2024-09-08,EXEC01,5,Yes,3BHK,125,0.55
VISIT03243,LEAD05529,2024-06-15,EXEC13,2,Yes,4BHK,63,0.2
VISIT03244,LEAD05532,2024-01-14,EXEC20,5,Yes,4BHK,89,0.93
VISIT03245,LEAD05532,2024-02-24,EXEC20,5,No,3BHK,77,0.92
VISIT03246,LEAD05534,2024-11-11,EXEC11,3,Yes,4BHK,99,0.4
VISIT03247,LEAD05536,2024-09-24,EXEC01,3,Yes,3BHK,82,0.32
VISIT03248,LEAD05536,2024-10-19,EXEC01,3,Yes,4BHK,108,0.53
VISIT03249,LEAD05539,2024-03-26,EXEC23,3,No,3BHK,115,0.3
VISIT03250,LEAD05539,2024-04-18,EXEC23,4,No,4BHK,106,0.55
VISIT03251,LEAD05541,2024-10-15,EXEC18,3,No,3BHK,126,0.36
VISIT03252,LEAD05542,2025-04-04,EXEC03,3,Yes,3BHK,90,0.39
VISIT03253,LEAD05543,2025-02-16,EXEC04,4,Yes,3BHK,94,0.41
VISIT03254,LEAD05545,2026-12-31,EXEC26,4,Yes,4BHK,103,0.47
VISIT03255,LEAD05545,2026-12-31,EXEC26,4,Yes,4BHK,132,0.5
