Visit_ID,Competitor,Visit_Date,Price_Score,Sales_Score,Amenities_Score,Trust_Score,Overall_Rating
CVISIT01627,Mahagun Manorial,2025-01-10,7.3,4.8,6.2,4.5,5.3
CVISIT01628,Sobha Aurum,2025-04-19,7.3,6.9,9.4,8.2,7.8
CVISIT01629,Mahagun Manorial,2025-04-17,6.8,7.6,5.0,6.9,6.8
CVISIT01630,Prestige,2026-02-11,3.7,7.1,6.9,10.0,7.2
CVISIT01631,Mahagun Manorial,2026-12-26,8.2,7.4,5.8,6.4,6.6
CVISIT01632,Prestige,2024-09-17,4.7,7.5,8.2,9.0,7.5
CVISIT01633,Mahagun Manorial,2025-12-02,6.3,4.9,6.9,5.0,5.9
CVISIT01634,Sobha Aurum,2024-08-21,4.8,7.1,9.3,6.5,6.8
CVISIT01635,Prestige,2025-12-02,6.8,8.2,8.1,7.7,8.2
CVISIT01636,Sobha Aurum,2025-03-20,7.7,5.6,9.5,7.9,7.4
CVISIT01637,Prestige,2024-08-15,6.0,9.4,6.3,8.2,7.4
CVISIT01638,Sobha Aurum,2025-05-10,3.4,8.8,9.0,7.4,7.4
CVISIT01639,Sobha Aurum,2025-12-24,5.2,7.8,9.8,9.0,7.7
CVISIT01640,Mahagun Manorial,2026-03-27,7.3,4.4,7.4,8.3,7.0
CVISIT01641,Sobha Aurum,2026-11-16,7.7,7.5,10.0,6.4,7.7
CVISIT01642,Sobha Aurum,2026-12-17,5.5,6.1,7.3,8.0,6.6
CVISIT01643,Prestige,2024-05-26,5.7,8.1,8.9,8.9,8.5
CVISIT01644,Prestige,2024-10-30,3.9,9.9,8.3,9.8,8.1
CVISIT01645,Mahagun Manorial,2026-03-04,8.3,7.7,6.2,6.8,7.3
CVISIT01646,Mahagun Manorial,2025-05-16,7.2,5.1,7.9,7.9,6.9
CVISIT01647,Sobha Aurum,2026-05-28,9.3,6.9,8.4,9.3,8.3
CVISIT01648,Prestige,2025-08-12,5.0,8.8,7.3,8.2,7.9
CVISIT01649,Prestige,2025-12-11,2.2,6.3,7.8,8.5,6.8
CVISIT01650,Prestige,2026-12-07,5.1,7.6,7.2,9.7,7.1
CVISIT01651,Sobha Aurum,2025-01-17,7.6,6.4,9.2,6.0,7.6
CVISIT01652,Prestige,2024-07-19,4.9,6.9,7.5,8.8,7.3
CVISIT01653,Prestige,2024-01-06,8.2,7.5,7.9,8.5,8.4
CVISIT01654,Prestige,2025-06-18,5.1,8.3,8.2,7.1,7.1
CVISIT01655,Sobha Aurum,2025-08-19,5.7,6.4,8.9,7.4,7.1
CVISIT01656,Sobha Aurum,2024-12-10,5.7,6.0,8.1,8.0,7.3
CVISIT01657,Prestige,2025-09-10,8.1,7.7,9.5,7.4,7.7
CVISIT01658,Sobha Aurum,2025-06-25,5.0,7.9,8.8,6.1,6.9
CVISIT01659,Mahagun Manorial,2025-05-05,8.6,5.8,8.0,4.3,6.5
CVISIT01660,Mahagun Manorial,2024-07-13,7.0,6.4,6.0,5.5,6.1
CVISIT01661,Sobha Aurum,2024-03-16,6.0,7.9,9.5,7.6,7.8
CVISIT01662,Mahagun Manorial,2024-12-31,6.5,5.1,7.1,7.0,6.5
CVISIT01663,Prestige,2024-11-15,5.4,8.4,8.3,9.1,7.7
CVISIT01664,Prestige,2025-10-24,5.7,8.4,7.8,7.2,7.7
CVISIT01665,Prestige,2024-11-25,4.7,7.9,9.2,7.8,7.8
CVISIT01666,Mahagun Manorial,2024-05-24,6.7,5.3,5.9,6.4,6.2
CVISIT01667,Sobha Aurum,2024-05-03,8.2,8.0,9.7,6.8,7.9
CVISIT01668,Prestige,2025-08-28,6.5,7.8,8.9,9.5,8.2
CVISIT01669,Mahagun Manorial,2025-03-30,8.1,7.4,7.0,7.6,7.7
CVISIT01670,Prestige,2025-09-01,5.4,8.5,6.3,7.9,7.4
CVISIT01671,Mahagun Manorial,2025-08-09,6.9,8.2,5.3,5.4,6.6
CVISIT01672,Mahagun Manorial,2024-11-16,5.8,6.4,7.5,5.9,6.4
CVISIT01673,Prestige,2026-09-13,5.5,8.7,7.0,9.3,7.5
CVISIT01674,Mahagun Manorial,2026-09-12,7.8,5.4,6.5,5.5,6.4
CVISIT01675,Prestige,2026-06-23,8.2,10.0,8.3,8.8,8.8
CVISIT01676,Prestige,2024-01-20,4.6,8.1,8.1,7.5,7.2
CVISIT01677,Sobha Aurum,2024-08-27,6.8,7.2,8.3,8.3,7.3
CVISIT01678,Sobha Aurum,2024-09-12,6.8,8.1,8.5,5.9,7.8
CVISIT01679,Prestige,2026-11-28,5.5,6.7,7.9,7.7,7.1
CVISIT01680,Prestige,2025-07-16,6.0,8.7,7.2,8.5,8.0
CVISIT01681,Prestige,2025-02-17,4.4,7.0,9.6,7.6,7.4
CVISIT01682,Sobha Aurum,2024-02-19,8.1,6.9,9.2,8.5,8.2
CVISIT01683,Prestige,2025-11-15,5.6,8.1,8.6,7.2,7.4
CVISIT01684,Mahagun Manorial,2026-07-06,7.3,5.3,5.3,6.5,5.6
CVISIT01685,Prestige,2025-09-03,5.0,8.0,7.2,8.7,7.4
CVISIT01686,Sobha Aurum,2024-06-01,7.1,7.2,7.3,7.0,6.8
CVISIT01687,Prestige,2025-11-19,4.8,8.1,6.3,7.0,6.9
CVISIT01688,Sobha Aurum,2024-07-07,7.9,6.6,9.2,6.8,7.4
CVISIT01689,Prestige,2025-05-21,3.9,8.6,8.4,8.9,7.9
CVISIT01690,Sobha Aurum,2025-06-15,6.9,7.3,8.9,8.6,7.8
CVISIT01691,Prestige,2026-01-20,4.4,8.2,8.3,9.1,7.5
CVISIT01692,Mahagun Manorial,2024-11-03,9.1,6.3,6.9,5.3,7.0
CVISIT01693,Prestige,2024-11-21,4.1,6.1,7.6,7.9,7.1
CVISIT01694,Sobha Aurum,2025-09-11,5.7,8.2,9.1,6.9,7.2
CVISIT01695,Sobha Aurum,2026-02-10,7.4,5.9,8.2,9.0,8.0
CVISIT01696,Mahagun Manorial,2026-05-25,7.8,6.5,5.4,6.4,6.3
CVISIT01697,Prestige,2025-02-13,4.5,7.5,7.5,9.4,7.8
CVISIT01698,Sobha Aurum,2025-10-01,4.3,6.4,8.4,8.7,7.3
CVISIT01699,Prestige,2026-06-02,5.0,8.6,7.1,8.8,7.6
CVISIT01700,Prestige,2026-05-15,4.9,6.7,8.1,8.5,7.3
CVISIT01701,Mahagun Manorial,2026-05-22,7.5,6.1,7.5,5.0,6.1
CVISIT01702,Sobha Aurum,2026-08-16,4.6,5.2,7.7,6.4,6.1
CVISIT01703,Sobha Aurum,2026-04-23,8.5,6.2,10.0,7.7,8.4
CVISIT01704,Prestige,2024-04-23,6.6,7.9,7.2,8.5,7.3
CVISIT01705,Prestige,2025-11-21,4.8,6.6,7.4,10.0,7.1
CVISIT01706,Sobha Aurum,2024-08-01,6.3,7.0,8.7,4.5,6.5
CVISIT01707,Prestige,2024-01-07,5.5,8.8,8.3,8.1,7.9
CVISIT01708,Mahagun Manorial,2026-11-27,8.1,6.8,5.7,5.5,6.6
CVISIT01709,Mahagun Manorial,2026-09-16,7.4,7.8,7.8,6.1,7.1
CVISIT01710,Prestige,2025-04-15,5.6,8.6,8.1,9.7,7.9
CVISIT01711,Prestige,2026-09-11,6.8,9.5,8.5,10.0,8.4
CVISIT01712,Prestige,2026-01-31,5.7,6.3,7.9,6.4,6.4
CVISIT01713,Sobha Aurum,2026-05-29,7.9,6.9,7.3,7.2,7.0
CVISIT01714,Mahagun Manorial,2026-11-18,7.1,5.8,6.8,4.9,6.5
CVISIT01715,Mahagun Manorial,2025-05-30,7.1,4.4,6.4,5.3,5.6
CVISIT01716,Mahagun Manorial,2025-10-06,7.5,6.3,6.0,6.6,6.8
CVISIT01717,Prestige,2025-09-12,5.9,7.7,7.8,9.1,7.5
CVISIT01718,Prestige,2024-11-30,7.1,8.8,8.6,8.2,8.4
CVISIT01719,Mahagun Manorial,2026-09-13,6.5,6.1,5.5,6.0,6.3
CVISIT01720,Sobha Aurum,2025-08-17,7.9,7.3,9.2,5.9,7.6
CVISIT01721,Sobha Aurum,2026-11-26,6.4,7.8,9.6,6.4,7.7
CVISIT01722,Prestige,2026-05-23,5.8,7.4,7.3,10.0,7.6
CVISIT01723,Prestige,2025-03-06,2.6,6.3,9.0,8.5,7.0
CVISIT01724,Sobha Aurum,2026-11-06,6.4,6.3,9.0,7.6,7.7
CVISIT01725,Prestige,2024-11-01,4.7,8.4,7.7,8.1,7.4
CVISIT01726,Sobha Aurum,2024-05-07,6.2,4.9,9.0,8.1,7.2
CVISIT01727,Prestige,2025-05-23,7.9,9.6,7.0,7.6,8.0
CVISIT01728,Prestige,2025-12-20,6.6,9.3,7.4,8.9,8.0
CVISIT01729,Mahagun Manorial,2025-02-25,7.7,4.8,6.8,4.8,5.9
CVISIT01730,Mahagun Manorial,2024-01-26,6.4,4.4,5.1,7.2,5.5
CVISIT01731,Sobha Aurum,2025-07-30,5.5,5.4,8.3,8.0,7.6
CVISIT01732,Prestige,2024-04-17,5.0,8.0,5.0,9.0,6.9
CVISIT01733,Mahagun Manorial,2025-11-25,7.9,6.5,6.4,6.5,6.8
CVISIT01734,Prestige,2025-08-04,5.5,7.6,7.7,8.6,7.7
CVISIT01735,Mahagun Manorial,2024-04-16,7.8,5.0,7.2,6.9,6.7
CVISIT01736,Sobha Aurum,2025-03-25,7.6,6.8,9.4,6.8,7.6
CVISIT01737,Mahagun Manorial,2026-02-17,9.1,5.6,5.6,5.5,5.6
CVISIT01738,Prestige,2026-01-25,4.8,8.1,8.0,7.8,7.0
CVISIT01739,Prestige,2025-01-12,6.0,7.6,5.9,8.7,7.2
CVISIT01740,Mahagun Manorial,2026-11-11,6.5,6.2,7.1,5.2,6.8
CVISIT01741,Prestige,2024-09-03,6.6,8.6,8.7,8.4,8.0
CVISIT01742,Mahagun Manorial,2025-07-22,7.8,6.1,7.6,5.8,7.2
CVISIT01743,Prestige,2024-03-10,5.9,9.2,6.5,9.3,7.8
CVISIT01744,Prestige,2026-09-11,5.1,8.2,7.5,9.1,7.5
CVISIT01745,Mahagun Manorial,2026-08-21,9.6,6.7,6.7,5.3,7.3
CVISIT01746,Mahagun Manorial,2026-06-17,7.3,7.2,5.3,5.0,5.3
CVISIT01747,Mahagun Manorial,2026-05-10,6.6,4.3,7.2,5.5,6.2
CVISIT01748,Sobha Aurum,2026-04-16,6.2,9.2,8.3,8.2,7.8
CVISIT01749,Mahagun Manorial,2025-01-04,8.5,5.5,6.1,3.7,5.6
CVISIT01750,Sobha Aurum,2025-09-19,5.0,6.4,9.5,4.5,6.4
CVISIT01751,Prestige,2024-07-25,6.2,9.2,7.6,7.5,7.2
CVISIT01752,Prestige,2024-12-28,7.0,6.6,6.8,8.5,7.1
CVISIT01753,Mahagun Manorial,2025-11-11,6.4,6.0,5.9,6.1,6.1
CVISIT01754,Prestige,2024-09-28,7.8,7.3,7.7,8.7,8.6
CVISIT01755,Mahagun Manorial,2025-09-02,8.8,6.7,6.0,8.8,7.6
CVISIT01756,Mahagun Manorial,2025-06-01,7.8,6.7,6.8,5.4,6.4
CVISIT01757,Sobha Aurum,2026-08-25,6.7,6.5,9.0,8.7,8.2
CVISIT01758,Mahagun Manorial,2026-06-18,7.4,6.1,6.8,6.5,6.6
CVISIT01759,Prestige,2024-12-14,6.0,9.2,10.0,8.3,8.7
CVISIT01760,Sobha Aurum,2024-03-11,8.2,6.4,8.0,8.7,8.0
CVISIT01761,Prestige,2024-05-20,5.4,5.4,8.1,9.0,7.2
CVISIT01762,Sobha Aurum,2024-04-19,4.7,7.3,8.7,9.4,7.9
CVISIT01763,Prestige,2024-07-15,5.8,9.3,8.7,9.9,8.8
CVISIT01764,Mahagun Manorial,2025-03-05,9.4,6.0,5.3,5.6,6.3
CVISIT01765,Mahagun Manorial,2024-04-13,5.7,7.2,5.6,5.7,6.2
CVISIT01766,Prestige,2024-07-23,6.5,8.5,7.4,7.3,7.2
CVISIT01767,Sobha Aurum,2024-12-15,8.6,8.9,7.2,6.4,7.8
CVISIT01768,Sobha Aurum,2024-01-22,6.5,8.1,9.9,5.5,7.6
CVISIT01769,Mahagun Manorial,2024-12-03,6.5,6.3,5.7,7.3,6.0
CVISIT01770,Sobha Aurum,2025-11-28,6.0,6.4,7.6,10.0,7.5
CVISIT01771,Mahagun Manorial,2024-05-17,6.4,5.9,7.2,8.2,6.8
CVISIT01772,Sobha Aurum,2026-04-03,5.3,5.8,8.7,6.8,6.9
CVISIT01773,Prestige,2025-09-17,5.3,7.8,6.8,8.7,7.1
CVISIT01774,Prestige,2026-01-20,6.5,8.8,7.9,8.4,8.4
CVISIT01775,Sobha Aurum,2026-06-20,6.9,6.8,9.3,5.3,6.8
CVISIT01776,Sobha Aurum,2026-09-01,6.5,8.1,8.9,8.3,8.0
CVISIT01777,Prestige,2025-02-07,8.2,7.6,7.6,8.7,8.6
CVISIT01778,Prestige,2025-01-12,6.2,8.6,7.0,9.6,7.8
CVISIT01779,Mahagun Manorial,2025-05-28,7.1,5.7,6.6,6.2,6.2
CVISIT01780,Prestige,2024-07-18,6.5,10.0,8.0,8.2,8.2
CVISIT01781,Sobha Aurum,2024-03-31,5.5,6.5,8.0,6.2,6.6
CVISIT01782,Mahagun Manorial,2024-11-12,8.9,5.3,7.1,5.9,6.6
CVISIT01783,Mahagun Manorial,2024-11-14,6.0,5.5,5.5,4.1,5.2
CVISIT01784,Sobha Aurum,2024-06-20,6.4,8.0,8.8,10.0,8.3
CVISIT01785,Mahagun Manorial,2024-03-02,9.2,5.4,7.3,4.7,6.1
CVISIT01786,Mahagun Manorial,2026-08-30,7.4,5.9,5.7,6.2,6.4
CVISIT01787,Mahagun Manorial,2024-02-16,8.0,7.0,5.8,7.9,7.1
CVISIT01788,Prestige,2025-07-24,3.8,6.1,6.8,6.5,6.0
CVISIT01789,Sobha Aurum,2026-01-13,5.2,5.8,8.8,7.6,7.4
CVISIT01790,Sobha Aurum,2025-04-06,4.7,6.3,9.1,6.7,7.2
CVISIT01791,Prestige,2026-04-07,6.4,7.7,8.1,9.5,8.0
CVISIT01792,Sobha Aurum,2026-01-15,7.0,7.0,8.7,7.1,7.2
CVISIT01793,Prestige,2024-10-24,5.3,9.9,7.5,8.9,7.6
CVISIT01794,Mahagun Manorial,2025-05-20,6.6,4.1,7.2,5.5,5.7
CVISIT01795,Sobha Aurum,2025-03-25,7.9,7.3,7.8,7.3,7.8
CVISIT01796,Sobha Aurum,2025-03-02,5.7,7.8,8.5,7.5,7.5
CVISIT01797,Sobha Aurum,2025-01-12,6.3,6.4,8.9,7.2,7.8
CVISIT01798,Prestige,2025-11-02,5.8,9.0,7.6,8.7,8.3
CVISIT01799,Prestige,2026-09-14,4.4,5.6,7.8,9.0,6.5
CVISIT01800,Mahagun Manorial,2025-10-25,6.9,5.2,8.8,6.9,6.9
CVISIT01801,Sobha Aurum,2024-03-28,6.5,6.7,8.0,6.7,6.7
CVISIT01802,Sobha Aurum,2024-08-09,8.0,7.0,8.6,7.8,7.8
CVISIT01803,Sobha Aurum,2026-11-04,7.5,7.2,8.6,8.7,7.9
CVISIT01804,Sobha Aurum,2024-11-23,7.1,8.6,8.1,7.4,7.4
CVISIT01805,Mahagun Manorial,2024-07-22,7.8,5.2,7.7,7.5,6.9
CVISIT01806,Prestige,2026-10-02,5.4,10.0,7.5,9.7,8.0
CVISIT01807,Mahagun Manorial,2025-03-01,7.3,5.3,7.2,4.6,6.2
CVISIT01808,Prestige,2026-11-07,3.6,8.7,8.8,8.5,7.3
CVISIT01809,Prestige,2024-01-03,5.4,8.3,5.8,9.5,7.4
CVISIT01810,Prestige,2024-11-10,5.3,8.8,8.0,7.3,7.4
CVISIT01811,Mahagun Manorial,2026-06-27,6.1,5.3,7.6,6.6,6.8
CVISIT01812,Prestige,2025-07-10,5.2,9.1,8.3,7.5,7.6
CVISIT01813,Sobha Aurum,2026-03-28,6.1,6.9,7.9,9.4,8.2
CVISIT01814,Sobha Aurum,2026-10-30,6.8,6.3,8.8,8.8,7.5
CVISIT01815,Mahagun Manorial,2026-06-10,7.5,7.4,7.2,6.6,6.7
CVISIT01816,Sobha Aurum,2025-03-28,8.0,8.9,8.8,7.7,8.5
CVISIT01817,Sobha Aurum,2026-03-15,7.5,7.4,8.6,7.1,7.8
CVISIT01818,Sobha Aurum,2026-05-05,7.3,7.5,8.6,8.2,7.5
CVISIT01819,Sobha Aurum,2024-05-30,5.1,8.4,8.3,8.6,7.9
CVISIT01820,Mahagun Manorial,2025-07-04,7.3,5.3,5.9,4.6,5.6
CVISIT01821,Prestige,2024-11-17,6.9,9.1,7.9,8.3,8.7
CVISIT01822,Prestige,2024-03-10,6.0,5.9,7.7,8.0,6.8
CVISIT01823,Mahagun Manorial,2025-12-03,6.5,5.0,5.9,6.8,6.1
CVISIT01824,Prestige,2026-09-19,7.3,9.4,8.1,7.6,8.3
CVISIT01825,Prestige,2025-03-02,7.1,9.7,7.2,7.7,8.5
CVISIT01826,Prestige,2025-06-24,6.8,7.2,7.7,8.2,7.4
CVISIT01827,Prestige,2026-05-09,8.3,7.4,6.5,8.8,8.0
CVISIT01828,Mahagun Manorial,2025-09-24,8.0,7.1,5.8,6.0,6.5
CVISIT01829,Prestige,2025-10-19,4.7,7.9,7.4,9.5,7.7
CVISIT01830,Sobha Aurum,2026-01-26,8.4,9.4,9.6,7.8,8.7
CVISIT01831,Sobha Aurum,2025-02-05,5.4,7.5,7.9,7.5,6.9
CVISIT01832,Sobha Aurum,2025-08-25,7.6,7.2,9.5,7.9,8.2
CVISIT01833,Sobha Aurum,2024-04-29,6.6,7.6,9.2,6.6,7.5
CVISIT01834,Sobha Aurum,2026-04-15,6.0,6.0,9.8,9.6,7.7
CVISIT01835,Sobha Aurum,2026-09-04,5.5,6.2,8.9,8.2,7.4
CVISIT01836,Mahagun Manorial,2024-09-19,9.7,5.0,7.7,6.1,6.9
CVISIT01837,Sobha Aurum,2024-01-28,6.6,4.1,9.4,7.3,6.1
CVISIT01838,Mahagun Manorial,2026-09-02,7.6,6.4,6.2,9.2,7.7
CVISIT01839,Mahagun Manorial,2026-01-31,6.4,5.2,4.4,5.9,6.0
CVISIT01840,Sobha Aurum,2026-02-18,7.3,4.5,8.5,7.9,6.9
CVISIT01841,Mahagun Manorial,2026-08-05,8.3,6.7,6.2,6.3,6.6
CVISIT01842,Sobha Aurum,2026-03-20,6.4,6.8,9.3,8.9,8.3
CVISIT01843,Mahagun Manorial,2025-01-29,7.4,6.1,6.8,7.3,7.7
CVISIT01844,Prestige,2026-08-11,8.4,8.8,8.1,8.0,8.6
CVISIT01845,Sobha Aurum,2024-02-04,7.1,6.7,9.1,7.9,8.1
CVISIT01846,Prestige,2026-07-29,5.0,9.0,6.4,7.6,7.4
CVISIT01847,Sobha Aurum,2025-01-05,5.4,7.8,9.0,7.5,7.3
CVISIT01848,Prestige,2024-05-25,5.6,7.2,6.8,8.9,7.3
CVISIT01849,Mahagun Manorial,2025-09-10,6.8,6.9,5.9,6.7,6.7
CVISIT01850,Prestige,2026-03-22,4.8,8.8,7.0,9.2,7.4
CVISIT01851,Sobha Aurum,2026-02-01,8.5,5.9,7.7,5.6,6.8
CVISIT01852,Prestige,2025-10-25,4.3,7.1,7.9,8.5,7.1
CVISIT01853,Sobha Aurum,2024-01-11,5.3,7.3,10.0,9.3,8.0
CVISIT01854,Sobha Aurum,2024-03-13,5.2,5.1,8.7,7.7,7.1
CVISIT01855,Sobha Aurum,2024-10-15,9.4,8.1,10.0,8.1,9.2
CVISIT01856,Sobha Aurum,2024-01-11,6.9,7.2,10.0,8.3,8.4
CVISIT01857,Sobha Aurum,2025-09-21,7.6,7.4,8.3,6.8,7.7
CVISIT01858,Prestige,2025-08-28,3.6,6.7,8.4,9.6,7.1
CVISIT01859,Mahagun Manorial,2024-11-09,6.8,6.4,6.8,3.3,5.2
CVISIT01860,Sobha Aurum,2025-11-23,6.8,5.8,8.4,9.4,7.5
CVISIT01861,Prestige,2024-05-01,3.7,9.6,7.9,6.1,7.0
CVISIT01862,Sobha Aurum,2024-03-25,6.6,6.8,8.1,6.7,7.2
CVISIT01863,Prestige,2024-10-14,3.9,9.0,9.7,9.0,7.8
CVISIT01864,Prestige,2026-01-22,4.8,6.3,8.4,7.7,6.7
CVISIT01865,Sobha Aurum,2024-01-20,4.6,5.4,8.3,6.7,6.2
CVISIT01866,Prestige,2024-04-11,6.1,7.9,7.4,8.5,7.2
CVISIT01867,Sobha Aurum,2026-08-08,5.9,7.4,9.8,6.0,7.3
CVISIT01868,Sobha Aurum,2025-05-10,7.3,7.3,8.6,4.7,7.3
CVISIT01869,Prestige,2026-02-22,4.6,6.6,8.2,9.0,7.0
CVISIT01870,Sobha Aurum,2025-05-20,6.1,6.7,7.4,8.1,7.4
CVISIT01871,Sobha Aurum,2024-04-28,5.8,8.0,8.2,9.8,8.4
CVISIT01872,Prestige,2025-03-29,6.1,7.5,7.7,8.7,7.7
CVISIT01873,Sobha Aurum,2026-09-28,3.9,7.3,9.2,8.2,7.4
CVISIT01874,Mahagun Manorial,2025-11-20,8.5,5.6,5.8,7.0,6.4
CVISIT01875,Prestige,2025-09-03,6.1,7.9,8.5,8.2,7.6
CVISIT01876,Prestige,2024-08-16,5.8,8.0,10.0,8.4,8.4
CVISIT01877,Prestige,2024-07-13,6.3,8.4,7.4,7.3,7.6
CVISIT01878,Mahagun Manorial,2025-02-07,8.7,6.0,8.2,7.9,7.5
CVISIT01879,Prestige,2025-09-26,6.4,7.0,7.3,8.5,6.8
CVISIT01880,Sobha Aurum,2026-05-17,6.8,5.7,9.9,8.1,7.3
CVISIT01881,Sobha Aurum,2026-10-10,5.4,6.2,6.1,7.5,6.3
CVISIT01882,Mahagun Manorial,2025-07-11,7.3,6.8,5.5,4.0,6.3
CVISIT01883,Prestige,2026-12-11,3.7,6.6,6.4,8.7,6.5
CVISIT01884,Sobha Aurum,2026-07-21,5.3,6.0,8.2,7.1,6.6
CVISIT01885,Sobha Aurum,2025-06-04,5.8,6.5,8.1,7.6,7.0
CVISIT01886,Prestige,2025-06-30,6.1,7.3,6.8,6.6,6.5
CVISIT01887,Mahagun Manorial,2024-06-11,7.8,7.2,6.1,5.8,6.3
CVISIT01888,Prestige,2025-01-02,6.2,7.4,8.0,8.3,7.0
CVISIT01889,Prestige,2026-05-13,6.1,7.3,7.9,7.0,7.1
CVISIT01890,Mahagun Manorial,2025-05-12,8.1,7.2,5.9,7.2,7.6
CVISIT01891,Sobha Aurum,2026-03-02,4.7,8.4,8.4,6.4,7.3
CVISIT01892,Mahagun Manorial,2024-02-11,8.0,5.9,5.5,6.4,6.5
CVISIT01893,Sobha Aurum,2024-06-01,6.6,6.1,9.4,7.9,7.5
CVISIT01894,Mahagun Manorial,2026-12-13,6.5,7.7,6.9,7.5,7.6
CVISIT01895,Prestige,2026-03-21,3.4,8.5,6.6,7.3,7.3
CVISIT01896,Mahagun Manorial,2025-03-27,6.7,6.3,5.6,6.9,7.1
CVISIT01897,Sobha Aurum,2025-04-12,4.4,6.7,8.4,8.0,6.8
CVISIT01898,Sobha Aurum,2024-07-19,6.5,6.3,7.7,8.9,7.5
CVISIT01899,Mahagun Manorial,2026-02-17,7.8,4.9,6.7,5.9,6.8
CVISIT01900,Mahagun Manorial,2026-06-29,7.3,5.1,6.1,5.9,5.8
CVISIT01901,Mahagun Manorial,2024-09-30,7.3,5.1,7.5,9.1,7.5
CVISIT01902,Sobha Aurum,2026-08-18,8.1,5.6,9.4,7.5,7.8
CVISIT01903,Mahagun Manorial,2026-10-02,7.2,5.2,7.5,5.6,6.2
CVISIT01904,Prestige,2024-03-19,4.5,7.5,8.7,7.9,7.5
CVISIT01905,Sobha Aurum,2026-07-29,6.3,7.3,8.6,6.8,7.3
CVISIT01906,Prestige,2024-09-25,4.3,9.0,7.4,8.6,7.3
CVISIT01907,Sobha Aurum,2025-12-13,6.6,8.3,9.6,9.6,8.9
CVISIT01908,Prestige,2026-07-18,6.5,7.9,8.4,7.3,6.9
CVISIT01909,Mahagun Manorial,2026-08-02,8.2,7.2,5.2,6.8,6.7
CVISIT01910,Prestige,2024-02-12,6.7,9.4,6.4,8.8,7.8
CVISIT01911,Prestige,2024-09-29,5.7,7.9,8.3,9.9,7.8
CVISIT01912,Mahagun Manorial,2025-07-21,7.2,7.1,7.0,4.8,6.3
CVISIT01913,Prestige,2024-12-16,6.6,8.6,8.4,8.9,8.9
CVISIT01914,Prestige,2026-09-12,5.9,5.7,8.1,8.6,7.4
CVISIT01915,Mahagun Manorial,2026-02-19,7.9,6.1,6.3,7.1,6.8
CVISIT01916,Prestige,2025-07-19,6.2,7.7,9.0,7.9,8.2
CVISIT01917,Sobha Aurum,2024-11-07,5.7,8.8,9.0,7.2,7.4
CVISIT01918,Prestige,2024-07-03,4.5,6.5,10.0,7.9,7.7
CVISIT01919,Mahagun Manorial,2025-06-18,7.0,4.7,7.8,6.2,6.5
CVISIT01920,Prestige,2024-02-13,5.1,6.5,7.7,6.3,6.5
CVISIT01921,Prestige,2026-12-29,4.0,8.7,9.4,10.0,8.2
CVISIT01922,Mahagun Manorial,2024-10-27,9.8,5.1,6.7,5.9,6.6
CVISIT01923,Prestige,2025-05-31,6.3,7.7,8.0,8.6,7.3
CVISIT01924,Prestige,2024-08-25,4.8,8.4,8.5,8.8,8.0
CVISIT01925,Sobha Aurum,2026-09-24,5.1,7.2,7.9,7.0,6.3
CVISIT01926,Mahagun Manorial,2024-02-20,7.0,6.8,6.2,7.6,6.9
CVISIT01927,Sobha Aurum,2024-05-03,5.8,7.0,9.2,7.7,7.4
CVISIT01928,Prestige,2024-09-11,6.3,8.7,7.7,8.6,8.0
CVISIT01929,Prestige,2026-10-05,4.1,6.6,8.3,8.6,7.3
CVISIT01930,Sobha Aurum,2024-06-26,6.4,6.1,9.0,7.2,6.9
CVISIT01931,Mahagun Manorial,2026-09-30,7.3,6.1,5.6,7.0,6.7
CVISIT01932,Mahagun Manorial,2026-01-06,7.3,7.3,8.2,6.1,7.4
CVISIT01933,Mahagun Manorial,2024-01-08,7.9,4.6,6.7,6.5,6.1
CVISIT01934,Mahagun Manorial,2024-05-13,8.2,8.1,5.9,6.4,7.0
CVISIT01935,Sobha Aurum,2024-06-22,5.7,7.0,8.9,7.8,7.3
CVISIT01936,Mahagun Manorial,2024-08-07,9.0,4.4,6.7,6.6,6.8
CVISIT01937,Mahagun Manorial,2024-06-02,6.2,6.9,5.6,7.8,6.8
CVISIT01938,Prestige,2025-06-22,6.7,9.0,6.5,8.3,7.7
CVISIT01939,Sobha Aurum,2025-05-29,6.8,7.0,8.9,8.1,7.8
CVISIT01940,Mahagun Manorial,2024-06-27,7.5,6.4,6.6,7.2,6.7
CVISIT01941,Prestige,2024-02-05,4.6,8.3,6.1,7.1,7.2
CVISIT01942,Prestige,2025-11-15,7.5,8.4,6.8,7.7,7.5
CVISIT01943,Sobha Aurum,2024-07-27,6.4,7.6,7.8,8.0,7.4
CVISIT01944,Prestige,2026-02-11,6.1,6.7,8.0,8.9,7.4
CVISIT01945,Sobha Aurum,2025-04-08,8.1,4.7,9.5,9.4,7.8
CVISIT01946,Prestige,2024-04-04,6.2,8.5,7.5,8.2,7.6
CVISIT01947,Mahagun Manorial,2025-09-13,8.0,7.2,5.8,5.3,6.2
CVISIT01948,Mahagun Manorial,2024-10-21,9.8,5.4,5.4,6.6,6.7
CVISIT01949,Sobha Aurum,2025-12-08,9.1,5.6,9.9,6.7,7.4
CVISIT01950,Sobha Aurum,2024-12-22,6.3,7.2,8.4,8.8,8.2
CVISIT01951,Sobha Aurum,2025-01-26,7.5,7.8,9.5,5.9,7.6
CVISIT01952,Sobha Aurum,2026-07-14,6.5,8.3,8.4,7.9,7.8
